"Galeorhinus","38","33.9","32948"
"Sphyrna","38","33.9","32948"
"Pristis lathami","38","33.9","32948"
"Propristis schweinfurthi","38","33.9","32948"
"Anoxypristis","38","33.9","32948"
"Myliobatis","38","33.9","32948"
"Rhinoptera","38","33.9","32948"
"Aetobatis irregularis","38","33.9","32948"
"Mobula","38","33.9","32948"
"Carcharhinus egertoni","5.333","2.588","32997"
"Carcharodon polygyrus","5.333","2.588","32997"
"Myliobatis","5.333","2.588","32997"
"Isurus","5.333","2.588","32997"
"Sphyrna prisca","5.333","2.588","32997"
"Cetorhinus maximus","5.333","2.588","32997"
"Carcharodon","2.588","0.0117","33085"
"Lamna","2.588","0.0117","33085"
"Selachii","48.6","37.2","33173"
"Squatina angeloides","28.1","23.03","33280"
"Ginglymostoma serra","28.1","23.03","33280"
"Rhincodon typus","28.1","23.03","33280"
"Keasius parvus","28.1","23.03","33280"
"Odontaspis cuspidata","28.1","23.03","33280"
"Carcharias","28.1","23.03","33280"
"Carcharocles","28.1","23.03","33280"
"Prionodon gibbesi","28.1","23.03","33280"
"Galeocerdo aduncus","28.1","23.03","33280"
"Physogaleus","28.1","23.03","33280"
"Rhizoprionodon","28.1","23.03","33280"
"Bythaelurus","28.1","23.03","33280"
"Hemipristis serra","28.1","23.03","33280"
"Sphyrna media","28.1","23.03","33280"
"Galeorhinus","28.1","23.03","33280"
"Sphyrna zygaena","28.1","23.03","33280"
"Raja mccollumi","28.1","23.03","33280"
"Raja","28.1","23.03","33280"
"Mobula loupianensis","28.1","23.03","33280"
"Manta fragilis","28.1","23.03","33280"
"Myliobatinae","28.1","23.03","33280"
"Plinthicus stenodon","28.1","23.03","33280"
"Rhinoptera studeri","28.1","23.03","33280"
"Carcharodon auriculatus","38","33.9","33316"
"Isurus praecursor","38","33.9","33316"
"Carcharhinus","38","33.9","33316"
"Carcharias","38","33.9","33316"
"Galeocerdo","38","33.9","33316"
"Aetobatus","38","33.9","33316"
"Pristis","38","33.9","33316"
"Isurus","11.608","5.333","33321"
"Carcharodon hastalis","5.333","3.6","33152"
"Carcharodon sulcidens","5.333","3.6","33152"
"Carcharodon hastalis","5.333","3.6","33152"
"Carcharodon hastalis","5.333","3.6","33152"
"Carcharocles megalodon","5.333","3.6","33152"
"Carcharodon sulcidens","5.333","3.6","33152"
"Selachii","38","33.9","33980"
"Cantioscyllium","99.6","93.5","33992"
"Lamniformes","99.6","93.5","33992"
"Archaeolamna","99.6","93.5","33992"
"Cretolamna appendiculata","99.6","93.5","33992"
"Protolamna","99.6","93.5","33992"
"Protolamna","99.6","93.5","33992"
"Squalicorax","99.6","93.5","33992"
"Squalicorax","99.6","93.5","33992"
"Squalicorax","99.6","93.5","33992"
"Carcharias","99.6","93.5","33992"
"Cenocarcharias","99.6","93.5","33992"
"Paranomotodon","99.6","93.5","33992"
"Myledaphus bipartitus","83.5","70.6","34043"
"Myledaphus bipartitus","83.5","70.6","34043"
"Squalicorax pristodontus","72.1","66","34093"
"Cretolamna appendiculata","72.1","66","34093"
"Cretoxyrhina mantelli","72.1","66","34093"
"Squatina","72.1","66","34093"
"Onchopristis dunklei","113","100.5","34100"
"Lamna sulcata","113","100.5","34100"
"Plicatolamna arcuata","112.03","109","34100"
"Lamna sulcata","112.03","109","34100"
"Onchopristis dunklei","112.03","109","34100"
"Lamna sulcata","113","100.5","34100"
"Lamna","113","100.5","34100"
"Lamna sulcata","113","100.5","34100"
"Lamna sulcata","113","100.5","34100"
"Onchopristis dunklei","113","100.5","34100"
"Lamna sulcata","125","113","34100"
"Onchopristis","125","113","34100"
"Lamna sulcata","113","100.5","34100"
"Lamna sulcata","113","100.5","34100"
"Lamna sulcata","113","100.5","34100"
"Striatolamia macrota","37.2","33.9","34241"
"Striatolamia macrota","56","33.9","34241"
"Abdounia","56","33.9","34241"
"Isurus","56","33.9","34241"
"Lamna","23.03","2.588","27111"
"Lamna","23.03","2.588","27111"
"Lamna","23.03","2.588","27111"
"Carcharodon","23.03","2.588","27111"
"Lamna","23.03","2.588","27111"
"Carcharodon","23.03","2.588","27111"
"Lamna","23.03","2.588","27111"
"Carcharodon","23.03","2.588","27111"
"Carcharocles megalodon","23.03","2.588","27111"
"Lamna","23.03","2.588","27111"
"Lamna","23.03","2.588","27111"
"Carcharocles megalodon","23.03","2.588","27111"
"Carcharocles megalodon","23.03","2.588","27111"
"Carcharias","23.03","2.588","27111"
"Carcharias","23.03","2.588","27111"
"Hemipristis","23.03","2.588","27111"
"Carcharodon carcharias","3.6","2.588","34371"
"Carcharias","3.6","2.588","34371"
"Carcharhinus","3.6","2.588","34371"
"Myliobatidae","3.6","2.588","34371"
"Carcharias","38","33.9","34240"
"Cretascymnus","83.5","70.6","34609"
"Centroscymnus","83.5","70.6","34609"
"Chiloscyllium","83.5","70.6","34609"
"Pararhincodon","83.5","70.6","34609"
"Squaliformes","83.5","70.6","34609"
"Centrophoroides","83.5","70.6","34609"
"Eoetmopterus","83.5","70.6","34609"
"Somniosidae","83.5","70.6","34609"
"Cretascymnus","83.5","70.6","34609"
"Cretascymnus","83.5","70.6","34609"
"Centroscymnus","83.5","70.6","34609"
"Squatina baumbergensis","83.5","70.6","34609"
"Squatina","83.5","70.6","34609"
"Galeomorphi","83.5","70.6","34609"
"Scyliorhinidae","83.5","70.6","34609"
"Crassescyliorhinus","83.5","70.6","34609"
"Lamna","0.126","0.0117","34644"
"Carcharodon","23.03","2.588","34719"
"Otodontidae","23.03","2.588","34719"
"Carcharocles","23.03","2.588","34719"
"Galeorhinus","23.03","2.588","34719"
"Carcharhinus","23.03","2.588","34719"
"Carcharodon carcharias","23.03","2.588","34719"
"Isurus","23.03","2.588","34719"
"Cretolamna appendiculata","93.9","89.8","34803"
"Leptostyrax","93.9","89.8","34803"
"Cretoxyrhina mantelli","93.9","89.8","34803"
"Squalicorax falcatus","93.9","89.8","34803"
"Kirkella","485.4","468.1","25414"
"Kirkella","485.4","468.1","25414"
"Kirkella fillmorensis","485.4","471.8","18329"
"Kirkella fillmorensis","485.4","471.8","18329"
"Kirkella fillmorensis","485.4","471.8","18329"
"Kirkella fillmorensis","485.4","471.8","18329"
"Kirkella","478.6","471.8","18329"
"Kirkella","478.6","471.8","18329"
"Kirkella","478.6","471.8","18329"
"Cetorhinus","33.9","23.03","35122"
"Squalicorax pristodontus","70.6","66","35233"
"Corax","83.6","72.1","35291"
"Kirkella","478.6","471.8","18329"
"Squalicorax falcatus","99.6","93.5","35373"
"Cretoxyrhina mantelli","99.6","93.5","35373"
"Hexanchus","7.246","3.6","35405"
"Carcharocles megalodon","7.246","3.6","35405"
"Carcharodon hastalis","7.246","3.6","35405"
"Sphyrna","7.246","3.6","35405"
"Myliobatidae","7.246","3.6","35405"
"Eostriatolamia","99.6","93.5","35422"
"Cretolamna appendiculata","99.6","93.5","35422"
"Odontaspis","99.6","93.5","35422"
"Pseudoisurus","99.6","93.5","35422"
"Squatina","99.6","93.5","35422"
"Hexanchus","55.8","50.3","35574"
"Echinorhinus","55.8","50.3","35574"
"Squalus","55.8","50.3","35574"
"Isistius","55.8","50.3","35574"
"Squatina prima","55.8","50.3","35574"
"Heterodontus lerichei","55.8","50.3","35574"
"Ginglymostoma","55.8","50.3","35574"
"Ginglymostoma subafricanum","55.8","50.3","35574"
"Ginglymostoma serra","55.8","50.3","35574"
"Nebrius","55.8","50.3","35574"
"Palaeorhincodon","55.8","50.3","35574"
"Orectolobidae","55.8","50.3","35574"
"Odontaspis winkleri","55.8","50.3","35574"
"Carcharias","55.8","50.3","35574"
"Carcharias","55.8","50.3","35574"
"Striatolamia macrota","55.8","50.3","35574"
"Cretolamna appendiculata","55.8","50.3","35574"
"Serratolamna","55.8","50.3","35574"
"Serratolamna","55.8","50.3","35574"
"Lamna obliqua","55.8","50.3","35574"
"Scyliorhinus","55.8","50.3","35574"
"Pachygaleus lefevrei","55.8","50.3","35574"
"Galeorhinus","55.8","50.3","35574"
"Triakis","55.8","50.3","35574"
"Palaeogaleus vincenti","55.8","50.3","35574"
"Abdounia","55.8","50.3","35574"
"Abdounia","55.8","50.3","35574"
"Abdounia","55.8","50.3","35574"
"Physogaleus","55.8","50.3","35574"
"Pristis","55.8","50.3","35575"
"Anoxypristis","55.8","50.3","35575"
"Anoxypristis","55.8","50.3","35575"
"Propristis schweinfurthi","55.8","50.3","35575"
"Myliobatis dixoni","55.8","50.3","35575"
"Myliobatis striatus","55.8","50.3","35575"
"Myliobatis","55.8","50.3","35575"
"Aetobatis irregularis","55.8","50.3","35575"
"Aetomylaeus","55.8","50.3","35575"
"Rhinoptera sherboni","55.8","50.3","35575"
"Archaeomanta melenhorsti","55.8","50.3","35575"
"Burnhamia daviesi","55.8","50.3","35575"
"Hexanchus","83.5","66","35643"
"Carcharocles megalodon","5.333","3.6","35772"
"Onchopristis","99.6","93.5","36045"
"Moerigaleus vitreodon","38","33.9","35612"
"Moerigaleus vitreodon","38","33.9","35612"
"Pristis brachyodon","56","33.9","36147"
"Abdounia","38","33.9","36264"
"Prionodon gibbesi","38","33.9","36264"
"Cretolamna","38","33.9","36264"
"Galeocerdo clarkensis","38","33.9","36264"
"Galeocerdo contortus","38","33.9","36264"
"Galeorhinus huberensis","38","33.9","36264"
"Ginglymostoma serra","38","33.9","36264"
"Hemipristis","38","33.9","36264"
"Heterodontus pineti","38","33.9","36264"
"Isurus praecursor","38","33.9","36264"
"Lamna (Odontaspis) hopei","38","33.9","36264"
"Rhizoprionodon","38","33.9","36264"
"Myliobatis","38","33.9","36264"
"Rhinoptera","38","33.9","36264"
"Pristis lathami","38","33.9","36264"
"Propristis schweinfurthi","38","33.9","36264"
"Lamna (Odontaspis) hopei","41.3","38","36265"
"Isurus praecursor","41.3","38","36265"
"Carcharodon auriculatus","41.3","38","36265"
"Lamna","41.3","38","36265"
"Galeocerdo clarkensis","41.3","38","36265"
"Galeorhinus huberensis","41.3","38","36265"
"Hemipristis wyattdurhami","41.3","38","36265"
"Prionodon gibbesi","41.3","38","36265"
"Myliobatis","41.3","38","36265"
"Aetobatus","41.3","38","36265"
"Pristis lathami","41.3","38","36265"
"Protosqualus","113","89.8","36325"
"Gladioserratus magnus","113","89.8","36325"
"Notidanodon","113","89.8","36325"
"Cretalamna","113","89.8","36325"
"Dwardius sudindicus","113","89.8","36325"
"Eostriatolamia","113","89.8","36325"
"Squalicorax","113","89.8","36325"
"Cretodus","113","89.8","36325"
"Carcharhinus","23.03","15.97","36658"
"Rhinoptera","23.03","15.97","36658"
"Sphyrna magna","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Galeocerdo","23.03","15.97","36658"
"Ginglymostoma serra","23.03","15.97","36658"
"Hemipristis serra","23.03","15.97","36658"
"Myliobatis","23.03","15.97","36658"
"Rhinoptera studeri","23.03","15.97","36658"
"Scoliodon","23.03","15.97","36658"
"Sphyrna magna","23.03","15.97","36658"
"Sphyrna prisca","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharhinus egertoni","23.03","15.97","36658"
"Carcharhinus priscus","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharodon subauriculatus","23.03","15.97","52106"
"Galeocerdo","23.03","15.97","36658"
"Ginglymostoma obliquum","23.03","15.97","36658"
"Ginglymostoma serra","23.03","15.97","36658"
"Hemipristis serra","23.03","15.97","36658"
"Hypoprion","23.03","15.97","36658"
"Isurus","23.03","15.97","36658"
"Myliobatis","23.03","15.97","36658"
"Nebrius obliquus","23.03","15.97","36658"
"Myliobatis","23.03","15.97","36658"
"Rhinoptera studeri","23.03","15.97","36658"
"Scoliodon","23.03","15.97","36658"
"Sphyrna magna","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharhinus egertoni","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharodon subauriculatus","23.03","15.97","52106"
"Galeocerdo","23.03","15.97","36658"
"Ginglymostoma serra","23.03","15.97","36658"
"Hemipristis serra","23.03","15.97","36658"
"Isurus","23.03","15.97","36658"
"Nebrius obliquus","23.03","15.97","36658"
"Scoliodon","23.03","15.97","36658"
"Sphyrna magna","23.03","15.97","36658"
"Galeocerdo","23.03","15.97","36658"
"Hemipristis serra","23.03","15.97","36658"
"Myliobatis","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharhinus egertoni","23.03","15.97","36658"
"Carcharhinus priscus","23.03","15.97","36658"
"Carcharhinus","23.03","15.97","36658"
"Carcharodon subauriculatus","23.03","15.97","52106"
"Galeocerdo","23.03","15.97","36658"
"Ginglymostoma serra","23.03","15.97","36658"
"Hemipristis serra","23.03","15.97","36658"
"Isurus","23.03","15.97","36658"
"Nebrius obliquus","23.03","15.97","36658"
"Scoliodon","23.03","15.97","36658"
"Sphyrna magna","23.03","15.97","36658"
"Rhinoptera studeri","23.03","15.97","36658"
"Carcharhinus","15.97","11.608","36761"
"Galeocerdo contortus","15.97","11.608","36761"
"Carcharhinus","15.97","11.608","36761"
"Hemipristis serra","15.97","11.608","36761"
"Galeocerdo contortus","15.97","11.608","36761"
"Carcharocles megalodon","15.97","11.608","36761"
"Carcharodon hastalis","15.97","11.608","36761"
"Carcharodon subauriculatus","23.03","15.97","36761"
"Isurus desori","23.03","15.97","36761"
"Carcharhinus","23.03","15.97","36761"
"Selachii","83.5","70.6","37143"
"Carcharocles megalodon","5.333","2.588","37348"
"Notidanodon","83.5","66","37393"
"Onchopristis dunklei","113","100.5","37486"
"Cretodus","113","100.5","37486"
"Selachii","247.2","242","37542"
"Lamna","33.9","28.1","12216"
"Heptranchias","72.1","66","13103"
"Carcharhinus","11.62","7.246","37592"
"Carcharhinus macloti","11.62","7.246","37592"
"Galeocerdo aduncus","11.62","7.246","37592"
"Sphyrna media","11.62","7.246","37592"
"Myliobatidae","11.62","7.246","37592"
"Carcharocles megalodon","11.62","7.246","37592"
"Selachii","72.1","66","37604"
"Palaeoscyllium","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Galeomorphi","157.3","152.1","37683"
"Hexanchus","5.333","2.588","37795"
"Squatina","5.333","3.6","37795"
"Cetorhinus maximus","5.333","3.6","37795"
"Cetorhinus maximus","5.333","2.588","37795"
"Cetorhinus","3.6","2.588","37795"
"Carcharodon carcharias","5.333","3.6","37795"
"Carcharodon","5.333","2.588","37795"
"Isurus oxyrhinchus","5.333","3.6","37795"
"Sphyrna","5.333","3.6","37795"
"Raja","5.333","3.6","37795"
"Raja","5.333","2.588","37795"
"Squalicorax falcatus","99.6","93.5","37872"
"Cretodus","99.6","93.5","37872"
"Cretolamna appendiculata","99.6","93.5","37872"
"Hexanchus","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Cretolamna biauriculata","83.5","66","37884"
"Hexanchus","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Cretolamna biauriculata","83.5","66","37884"
"Cretolamna","83.5","66","37884"
"Cretolamna appendiculata","83.5","66","37884"
"Carcharias","83.5","66","37884"
"Plicatoscyllium","83.5","66","37884"
"Pteroscyllium","83.5","66","37884"
"Hypsobatis","83.5","66","37884"
"Youssoubatis","83.5","66","37884"
"Hexanchus","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax kaupi","83.5","66","37884"
"Carcharias","83.5","66","37884"
"Plicatoscyllium","83.5","66","37884"
"Pteroscyllium","83.5","66","37884"
"Hypsobatis","83.5","66","37884"
"Youssoubatis","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Cretolamna","83.5","66","37884"
"Carcharias","83.5","66","37884"
"Plicatoscyllium","83.5","66","37884"
"Dalpiazia stromeri","83.5","66","37884"
"Hypsobatis","83.5","66","37884"
"Youssoubatis","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax kaupi","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Cretolamna","83.5","66","37884"
"Carcharias","83.5","66","37884"
"Plicatoscyllium","83.5","66","37884"
"Squatigaleus","83.5","66","37884"
"Dalpiazia stromeri","83.5","66","37884"
"Hypsobatis","83.5","66","37884"
"Youssoubatis","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax kaupi","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Cretolamna biauriculata","83.5","66","37884"
"Cretolamna","83.5","66","37884"
"Carcharias","83.5","66","37884"
"Chiloscyllium","83.5","66","37884"
"Plicatoscyllium","83.5","66","37884"
"Hypsobatis","83.5","66","37884"
"Youssoubatis","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax kaupi","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Cretolamna biauriculata","83.5","66","37884"
"Cretolamna","83.5","66","37884"
"Cretolamna appendiculata","83.5","66","37884"
"Carcharias","83.5","66","37884"
"Chiloscyllium","83.5","66","37884"
"Plicatoscyllium","83.5","66","37884"
"Squatigaleus","83.5","66","37884"
"Dalpiazia stromeri","83.5","66","37884"
"Hypsobatis","83.5","66","37884"
"Youssoubatis","83.5","66","37884"
"Squalicorax pristodontus","83.5","66","37884"
"Squalicorax kaupi","83.5","66","37884"
"Squalicorax","83.5","66","37884"
"Carcharodon carcharias","5.333","3.6","38036"
"Carcharocles megalodon","11.62","7.246","38040"
"Carcharocles megalodon","11.62","7.246","38040"
"Ginglymostoma delfortriei","23.03","15.97","38039"
"Carcharocles megalodon","23.03","15.97","38039"
"Carcharodon subauriculatus","23.03","15.97","38039"
"Hemipristis serra","23.03","15.97","38039"
"Paragaleus","23.03","15.97","38039"
"Carcharhinus ackermani","23.03","15.97","38039"
"Galeocerdo aduncus","23.03","15.97","38039"
"Negaprion eurybathrodon","23.03","15.97","38039"
"Sphyrna","23.03","15.97","38039"
"Pristis","23.03","15.97","38039"
"Plinthicus stenodon","23.03","15.97","38039"
"Mobula","23.03","15.97","38039"
"Aetobatus","15.97","13.82","37939"
"Myliobatis","15.97","13.82","37939"
"Pteromylaeus","15.97","13.82","37939"
"Cretoxyrhina mantelli","89.3","85.8","38037"
"Myliobatis","0.126","0.0117","38084"
"Odontaspis acutissima","0.126","0.0117","38084"
"Squalicorax dalinkevichiusi","105.3","99.6","18862"
"Paraisurus","105.3","99.6","18862"
"Cretolamna biauriculata","72.1","66","38133"
"Squalicorax","72.1","66","38133"
"Plicatoscyllium","72.1","66","38133"
"Myledaphus","93.5","89.3","38153"
"Squalicorax","83.5","70.6","38254"
"Carcharodon angustidens","27.3","25.2","38478"
"Reifia minuta","221.5","215.56","38626"
"Crossorhinus jurassicus","150.8","145","38690"
"Squalogaleus woodwardi","150.8","145","38691"
"Notidanus primigenius","11.62","7.246","38749"
"Odontaspis acutissima","11.62","7.246","38749"
"Odontaspis cuspidata","11.62","7.246","38749"
"Carcharodon hastalis","11.62","7.246","38749"
"Carcharocles megalodon","11.62","7.246","38749"
"Galeocerdo aduncus","11.62","7.246","38749"
"Hemipristis serra","11.62","7.246","38749"
"Myliobatis","11.62","7.246","38749"
"Aetobatis irregularis","11.62","7.246","38749"
"Galeus","11.62","7.246","38753"
"Carcharias collata","11.62","7.246","38753"
"Carcharias","11.62","7.246","38753"
"Prionodon","11.62","7.246","38753"
"Raja","11.62","7.246","38753"
"Carcharodon auriculatus","47.8","41.3","38795"
"Carcharocles","47.8","41.3","38795"
"Carcharocles megalodon","15.97","11.608","38833"
"Carcharias","0.126","0.0117","16867"
"Carcharhinus","0.126","0.0117","16867"
"Raja","0.126","0.0117","16867"
"Myliobatis","0.126","0.0117","16867"
"Notidanus","122.46","112.03","39111"
"Myledaphus","70.6","66","39184"
"Cretolamna","70.6","66","39472"
"Squalus","83.5","70.6","39762"
"Selachii","100.5","93.9","39928"
"Squalicorax","83.6","72.1","39861"
"Odontaspis","83.6","72.1","39861"
"Galeocerdo aduncus","13.82","11.62","40128"
"Squalicorax falcatus","100.5","93.9","40127"
"Cyclobatis oligodactylus","100.5","93.9","40127"
"Squalicorax","72.1","66","39861"
"Squalicorax kaupi","72.1","66","39861"
"Synodontaspis holmdelensis","72.1","66","39861"
"Cretolamna appendiculata","72.1","66","39861"
"Squalicorax pristodontus","72.1","66","39861"
"Squalicorax pristodontus","72.1","61.6","39861"
"Lamna","66","61.6","39861"
"Lamna","66","61.6","39861"
"Squalicorax pristodontus","145","66","40648"
"Onchopristis","100.5","93.9","40738"
"Myliobatis","72.1","66","40895"
"Cretolamna serrata","72.1","66","40895"
"Cretolamna appendiculata","72.1","66","40895"
"Squatina hassei","72.1","66","40895"
"Nebrius","72.1","66","40895"
"Squalicorax kaupi","83.5","70.6","40648"
"Hexanchidae","15.97","13.82","40942"
"Squalus","15.97","13.82","40942"
"Squatina","15.97","13.82","40942"
"Mustelus","15.97","13.82","40942"
"Rhizoprionodon","15.97","13.82","40942"
"Carcharhinidae","15.97","13.82","40942"
"Mobula","15.97","13.82","40942"
"Heptranchias howelli","41.3","38","40953"
"Heptranchias howelli","38","33.9","40955"
"Heptranchias howelli","41.3","38","40955"
"Heptranchias howelli","38","33.9","40955"
"Heptranchias howelli","41.3","38","40955"
"Myliobatis dixoni","41.3","38","13420"
"Myliobatis dixoni","56","33.9","13420"
"Myliobatis striatus","56","33.9","40988"
"Myliobatis dixoni","56","33.9","40988"
"Notidanus primigenius","23.03","20.44","40993"
"Squatina hassei","70.6","66","41092"
"Synodontaspis holmdelensis","70.6","66","41092"
"Odontaspis","70.6","66","41092"
"Cretolamna appendiculata","70.6","66","41092"
"Squalicorax kaupi","70.6","66","41092"
"Squalicorax pristodontus","70.6","66","41092"
"Pseudocorax","70.6","66","41092"
"Cretolamna appendiculata","83.5","70.6","41092"
"Sclerorhynchus","83.6","72.1","41092"
"Pseudohypolophus","83.6","72.1","41092"
"Squatina hassei","83.6","72.1","41092"
"Ginglymostoma globidens","83.6","72.1","41092"
"Synodontaspis holmdelensis","83.6","72.1","41092"
"Odontaspis","83.6","72.1","41092"
"Plicatolamna arcuata","83.6","72.1","41092"
"Cretodus borodini","83.6","72.1","41092"
"Cretolamna appendiculata","83.6","72.1","41092"
"Paranomotodon","83.6","72.1","41092"
"Squalicorax kaupi","83.6","72.1","41092"
"Squalicorax pristodontus","83.6","72.1","41092"
"Pseudocorax","83.6","72.1","41092"
"Pseudohypolophus","83.6","72.1","41092"
"Squatina hassei","83.6","72.1","41092"
"Ginglymostoma globidens","83.6","72.1","41092"
"Synodontaspis holmdelensis","83.6","72.1","41092"
"Odontaspis","83.6","72.1","41092"
"Plicatolamna arcuata","83.6","72.1","41092"
"Paranomotodon","83.6","72.1","41092"
"Cretolamna appendiculata","83.6","72.1","41092"
"Squalicorax kaupi","83.6","72.1","41092"
"Squalicorax pristodontus","83.6","72.1","41092"
"Pseudocorax","83.6","72.1","41092"
"Odontaspis","70.6","66","41092"
"Cretolamna appendiculata","70.6","66","41092"
"Squalicorax kaupi","70.6","66","41092"
"Squalicorax pristodontus","70.6","66","41092"
"Cretolamna appendiculata","83.5","70.6","41092"
"Paranomotodon","83.5","70.6","41092"
"Squalicorax kaupi","83.5","70.6","41092"
"Myliobatis dixoni","59.2","56","41194"
"Odontaspis macrota","59.2","56","41194"
"Odontaspis macrota","66","56","41194"
"Myliobatis dixoni","58.7","55.8","41194"
"Carcharodon hastalis","58.7","55.8","41194"
"Lamna obliqua","58.7","55.8","41194"
"Galeocerdo contortus","58.7","55.8","41194"
"Squalicorax pristodontus","100.5","66","41281"
"Myliobatis dixoni","56","33.9","41357"
"Odontaspis macrota","56","33.9","41357"
"Odontaspis cuspidata","56","33.9","41357"
"Galeocerdo latidens","56","33.9","41357"
"Myliobatis dixoni","59.2","56","41357"
"Odontaspis macrota","59.2","56","41357"
"Odontaspis macrota","59.2","56","41357"
"Odontaspis cuspidata","59.2","56","41357"
"Lamna obliqua","59.2","56","41357"
"Sphyrna prisca","59.2","56","41357"
"Aetobatis irregularis","58.7","55.8","41357"
"Odontaspis macrota","58.7","55.8","41357"
"Odontaspis macrota","58.7","55.8","41357"
"Lamna obliqua","58.7","55.8","41357"
"Myliobatis dixoni","66","56","41357"
"Aetobatis irregularis","56","33.9","41357"
"Odontaspis cuspidata","56","33.9","41357"
"Carcharodon auriculatus","56","33.9","41357"
"Odontaspis macrota","66","56","41357"
"Odontaspis cuspidata","66","56","41357"
"Lamna obliqua","56","33.9","41357"
"Odontaspis cuspidata","59.2","56","41357"
"Odontaspis macrota","83.6","72.1","41363"
"Odontaspis macrota","70.6","66","41363"
"Odontaspis cuspidata","83.6","72.1","41363"
"Odontaspis cuspidata","83.6","72.1","41363"
"Odontaspis cuspidata","100.5","66","41363"
"Odontaspis cuspidata","83.6","72.1","41363"
"Odontaspis macrota","83.6","72.1","41363"
"Odontaspis cuspidata","83.6","72.1","41363"
"Squalicorax pristodontus","83.6","72.1","41363"
"Corax","100.5","66","41363"
"Corax","83.6","72.1","41363"
"Squalicorax falcatus","83.6","72.1","41363"
"Squalicorax falcatus","100.5","66","41363"
"Myliobatis","83.6","72.1","41363"
"Squalicorax","83.5","70.6","41401"
"Carcharocles megalodon","28.1","23.03","41464"
"Odontaspis","28.1","23.03","41464"
"Isurus","3.6","2.588","6029"
"Otodontidae","11.62","7.246","41999"
"Lamnidae","11.62","7.246","41999"
"Odontaspididae","11.62","7.246","41999"
"Carcharhinidae","11.62","7.246","41999"
"Sphyrnidae","11.62","7.246","41999"
"Hemigaleidae","11.62","7.246","41999"
"Heterodontidae","11.62","7.246","41999"
"Squatinidae","11.62","7.246","41999"
"Myliobatidae","11.62","7.246","41999"
"Rajidae","11.62","7.246","41999"
"Selachii","83.5","70.6","42629"
"Onchopristis","100.5","93.9","42684"
"Squalicorax curvatus","99.6","93.5","42689"
"Carcharias","99.6","93.5","42689"
"Archaeolamna kopingensis","99.6","93.5","42689"
"Cretoxyrhina mantelli","99.6","93.5","42689"
"Pristis curvidens","145","66","42707"
"Cooperella striatula","307","303.7","42708"
"Cooperella selluliformis","307","303.7","42708"
"Cooperella subsulcata","307","303.7","42708"
"Cooperella eroda","307","303.7","42708"
"Cooperella rectistriata","307","303.7","42708"
"Cooperella","307","303.7","42708"
"Cooperella","307","303.7","42708"
"Cooperella typicalis","307","303.7","42708"
"Cooperella striata","303.7","298.9","42708"
"Fortscottella gemmicula","307","303.7","42708"
"Hammondella globosa","303.7","298.9","42708"
"Hammondella crassa","303.7","298.9","42708"
"Kirkella typicalis","307","303.7","42708"
"Kirkella indentata","307","303.7","42708"
"Kirkella elliptica","303.7","298.9","42708"
"Moreyella typicalis","307","303.7","42708"
